Date Time,CS2-1-dO,CS2-2-dO,CS2-3-dO,CS2-4-dO,CS2-5-dO,CS2-6-dO,CS2-7-dO,CS2-8-dO,CS2-9-dO,CS2-10-dO,CS2-11-dO,CS2-12-dO,CS2-1-pH,CS2-2-pH,CS2-3-pH,CS2-4-pH,CS2-5-pH,CS2-6-pH,CS2-7-pH,CS2-8-pH,CS2-9-pH,CS2-10-pH,CS2-11-pH,CS2-12-pH,CS2-1-LH,CS2-2-LH,CS2-3-LH,CS2-4-LH,CS2-5-LH,CS2-6-LH,CS2-7-LH,CS2-8-LH,CS2-9-LH,CS2-10-LH,CS2-11-LH,CS2-12-LH,CS2-1-O2,CS2-2-O2,CS2-3-O2,CS2-4-O2,CS2-5-O2,CS2-6-O2,CS2-7-O2,CS2-8-O2,CS2-9-O2,CS2-10-O2,CS2-11-O2,CS2-12-O2,CS2-1-Air,CS2-2-Air,CS2-3-Air,CS2-4-Air,CS2-5-Air,CS2-6-Air,CS2-7-Air,CS2-8-Air,CS2-9-Air,CS2-10-Air,CS2-11-Air,CS2-12-Air,CS2-1-N2,CS2-2-N2,CS2-3-N2,CS2-4-N2,CS2-5-N2,CS2-6-N2,CS2-7-N2,CS2-8-N2,CS2-9-N2,CS2-10-N2,CS2-11-N2,CS2-12-N2,CS2-1-Temperature,CS2-2-Temperature,CS2-3-Temperature,CS2-4-Temperature,CS2-5-Temperature,CS2-6-Temperature,CS2-7-Temperature,CS2-8-Temperature,CS2-9-Temperature,CS2-10-Temperature,CS2-11-Temperature,CS2-12-Temperature,CS2-1-TOTAL_ACID_ADDITION,CS2-2-TOTAL_ACID_ADDITION,CS2-3-TOTAL_ACID_ADDITION,CS2-4-TOTAL_ACID_ADDITION,CS2-5-TOTAL_ACID_ADDITION,CS2-6-TOTAL_ACID_ADDITION,CS2-7-TOTAL_ACID_ADDITION,CS2-8-TOTAL_ACID_ADDITION,CS2-9-TOTAL_ACID_ADDITION,CS2-10-TOTAL_ACID_ADDITION,CS2-11-TOTAL_ACID_ADDITION,CS2-12-TOTAL_ACID_ADDITION,CS2-2-TOTAL_BASE_ADDITION,CS2-1-TOTAL_BASE_ADDITION,CS2-3-TOTAL_BASE_ADDITION,CS2-4-TOTAL_BASE_ADDITION,CS2-5-TOTAL_BASE_ADDITION,CS2-6-TOTAL_BASE_ADDITION,CS2-7-TOTAL_BASE_ADDITION,CS2-8-TOTAL_BASE_ADDITION,CS2-9-TOTAL_BASE_ADDITION,CS2-10-TOTAL_BASE_ADDITION,CS2-11-TOTAL_BASE_ADDITION,CS2-12-TOTAL_BASE_ADDITION
3/1/2022 18:21,70.43,61.32,59.22,58.92,56.03,0,0,58.75,0,0,59.42,60.37,6.95,7.03,7.11,7.17,7.03,7.19,7.17,7.2,7.08,7.16,7.13,7.05,,,,,,,,,,,,,23.754,26.667,8.889,7.988,30,30,30,23.183,30,30,7.477,6.186,6.246,3.333,21.111,22.012,0,0,0,6.817,0,0,22.523,23.814,0,0,0,0,0,0,0,0,0,0,0,0,30,29.95,29.95,29.95,30.01,29.92,29.9,30.07,30.08,29.98,29.91,29.96,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:22,54.69,58.55,58.75,60.23,56.86,0,0,58.48,0,0,59.97,60.62,6.96,7.04,7.11,7.17,7.04,7.2,7.18,7.2,7.08,7.17,7.13,7.04,,,,,,,,,,,,,23.453,26.727,9.039,8.108,30,30,30,23.544,30,30,7.477,6.066,6.547,3.273,20.961,21.892,0,0,0,6.456,0,0,22.523,23.934,0,0,0,0,0,0,0,0,0,0,0,0,29.88,29.97,29.95,30,30.02,30.02,29.93,29.97,29.94,29.99,29.93,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:23,42.38,57.23,58.43,61.18,59.18,0,0,59.21,0,0,60.77,59.91,6.97,7.06,7.1,7.17,7.05,7.2,7.18,7.21,7.08,7.18,7.13,7.05,,,,,,,,,,,,,25.946,27.207,9.369,7.928,30,30,30,23.754,30,30,7.357,5.976,4.054,2.793,20.631,22.072,0,0,0,6.246,0,0,22.643,24.024,0,0,0,0,0,0,0,0,0,0,0,0,29.96,30,29.99,30.02,30.27,30.04,29.91,30.02,29.93,30.05,30.07,30.13,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:24,40.19,56.82,59,61.3,57.7,0,0,60.25,0,0,60.45,59.46,6.98,7.06,7.1,7.18,7.06,7.2,7.19,7.22,7.09,7.18,7.13,7.05,,,,,,,,,,,,,29.76,27.808,9.64,7.748,30,30,30,23.784,30,30,7.267,6.006,0.24,2.192,20.36,22.252,0,0,0,6.216,0,0,22.733,23.994,0,0,0,0,0,0,0,0,0,0,0,0,30.12,30.01,30.04,30.05,30.15,29.99,29.97,29.93,29.98,30.1,29.97,29.97,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:25,45.55,58.58,59.71,61.22,56.79,0,0,60.82,0,0,59.54,59.75,6.99,7.07,7.11,7.17,7.07,7.21,7.19,7.21,7.09,7.18,7.13,7.05,,,,,,,,,,,,,30,28.108,9.73,7.477,30,30,30,23.694,30,30,7.267,6.036,0,1.892,20.27,22.523,0,0,0,6.306,0,0,22.733,23.964,0,0,0,0,0,0,0,0,0,0,0,0,30.03,30.11,30,29.98,29.99,30.08,30.02,30.02,30.01,30,29.95,30.04,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:26,58.38,61.96,60.56,59.6,57.96,0,0,61.75,0,0,59.99,59.49,7.01,7.08,7.11,7.18,7.08,7.21,7.2,7.22,7.1,7.19,7.13,7.06,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A1 From Vessel 1 Location CS2  Vessel Info 90:10  100% SOB,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A2 From Vessel 2 Location CS2  Vessel Info 50:50  100% SOB,,,,,,,,,,,30,28.018,9.67,7.417,30,30,30,23.423,30,30,7.327,6.066,0,1.982,20.33,22.583,0,0,0,6.577,0,0,22.673,23.934,0,0,0,0,0,0,0,0,0,0,0,0,29.98,30.02,29.98,30,30.14,29.98,29.99,30.16,30,29.96,29.95,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:27,70.88,67.92,60.37,58.23,58.27,0,0,61.16,0,0,59.03,59.95,7.01,7.09,7.11,7.17,7.09,7.21,7.2,7.22,7.1,7.19,7.14,7.05,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A3 From Vessel 3 Location CS2  Vessel Info 50: 50  50% SOB,,,,,,,,,,30,26.907,9.52,7.688,30,30,30,23.093,30,30,7.387,6.156,0,3.093,20.48,22.312,0,0,0,6.907,0,0,22.613,23.844,0,0,0,0,0,0,0,0,0,0,0,0,30.06,30.05,30.05,29.93,29.94,30.1,30.08,30.04,29.99,29.92,30.01,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:28,81.14,66.94,62.33,59.04,57.76,0,0,59.96,0,0,59.9,59.98,7.03,7.09,7.11,7.17,7.1,7.22,7.21,7.23,7.1,7.19,7.13,7.05,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A4 From Vessel 4 Location CS2  Vessel Info 50:50  50% SOB,,,,,,,,,29.309,25.375,9.249,7.898,30,30,30,22.973,30,30,7.477,6.186,0.691,4.625,20.751,22.102,0,0,0,7.027,0,0,22.523,23.814,0,0,0,0,0,0,0,0,0,0,0,0,29.89,30.03,30.11,29.99,30,29.98,30,29.97,30,29.97,30.09,29.95,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:29,85.29,64.83,62.52,61.88,66.6,0,0,59.49,0,0,60.32,60.44,7.04,7.1,7.11,7.18,7.11,7.22,7.21,7.23,7.11,7.19,7.14,7.05,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A5 From Vessel 5 Location CS2  Vessel Info 90:10  100% SOB,,,,,,,,25.886,24.535,8.889,7.748,30,30,30,23.063,30,30,7.447,6.186,4.114,5.465,21.111,22.252,0,0,0,6.937,0,0,22.553,23.814,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.98,30.04,29.95,30.02,30,29.98,29.98,30.07,29.98,29.98,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:30,77.13,58.79,60.55,62.9,63.87,0,0,59.76,0,0,60.16,59.84,7.05,7.1,7.12,7.18,7.12,7.23,7.23,7.23,7.11,7.2,7.14,7.06,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A6 From Vessel 6 Location CS2  Vessel Info 50:50  100)% SOB,,,,,,,21.682,24.294,8.619,7.237,30,30,30,23.153,30,30,7.447,6.096,8.318,5.706,21.381,22.763,0,0,0,6.847,0,0,22.553,23.904,0,0,0,0,0,0,0,0,0,0,0,0,30.03,30,29.93,29.96,30,29.92,29.95,30,29.97,29.96,29.96,29.96,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:31,58.47,54.03,59.75,61.79,62.54,0,0,61.07,0,0,59.94,58.98,7.06,7.11,7.11,7.18,7.12,7.23,7.23,7.24,7.12,7.2,7.14,7.06,,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A7 From Vessel 7 Location CS2  Vessel Info 70:30  200% SOB,,,,,,20.48,25.135,8.589,6.787,30,30,30,23.123,30,30,7.387,6.186,9.52,4.865,21.411,23.213,0,0,0,6.877,0,0,22.613,23.814,0,0,0,0,0,0,0,0,0,0,0,0,29.97,29.87,29.88,29.97,30.01,29.91,30.02,29.94,29.99,30.02,29.99,29.93,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:32,41.92,54.42,58.53,60.26,64.29,0,0,68.44,0,0,59.97,59.16,7.06,7.12,7.12,7.18,7.13,7.24,7.24,7.24,7.12,7.2,7.14,7.06,,,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A8 From Vessel 8 Location CS2  Vessel Info 50:%0 100% SOB,,,,,22.733,26.276,8.769,6.667,30,30,30,22.342,30,30,7.387,6.366,7.267,3.724,21.231,23.333,0,0,0,7.658,0,0,22.613,23.634,0,0,0,0,0,0,0,0,0,0,0,0,29.91,29.96,30.01,29.99,29.96,29.93,30.02,29.92,29.98,29.99,30.01,29.89,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:33,35.55,57.76,58.32,57.96,65.07,0,0,70.91,0,0,60.31,60.1,7.07,7.13,7.11,7.18,7.14,7.24,7.24,7.24,7.12,7.21,7.14,7.06,,,,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A9 From Vessel 9 Location CS2  Vessel Info 70:30  200% SOB,,,,26.006,26.817,9.159,6.877,30,30,30,20.841,30,30,7.357,6.426,3.994,3.183,20.841,23.123,0,0,0,9.159,0,0,22.643,23.574,0,0,0,0,0,0,0,0,0,0,0,0,29.89,29.96,30.02,30,30.02,30.03,29.89,29.87,29.93,29.97,29.97,29.92,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:34,39.61,63.5,60.78,57.82,64.67,0,0,66.41,0,0,59.96,60.12,7.07,7.13,7.12,7.19,7.14,7.25,7.24,7.25,7.13,7.22,7.14,7.06,,,,,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A10 From Vessel 10 Location CS2  Vessel Info 90:10  200% SOB,,,30,26.697,9.249,7.297,30,30,30,19.129,30,30,7.297,6.456,0,3.303,20.751,22.703,0,0,0,10.871,0,0,22.703,23.544,0,0,0,0,0,0,0,0,0,0,0,0,29.92,29.91,29.95,29.94,29.93,29.92,30.02,29.85,30.13,29.97,30,29.97,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:35,53.74,67.35,62.05,59.81,62.26,0,0,57.05,0,0,60.68,60.49,7.08,7.15,7.12,7.19,7.15,7.25,7.25,7.25,7.13,7.22,7.14,7.06,,,,,,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A11 From Vessel 11 Location CS2  Vessel Info 70:30  50% SOB,,30,25.586,8.889,7.538,29.91,30,30,18.949,30,30,7.297,6.366,0,4.414,21.111,22.462,0.09,0,0,11.051,0,0,22.703,23.634,0,0,0,0,0,0,0,0,0,0,0,0,29.88,29.95,29.93,29.87,29.97,29.95,29.94,29.91,30.06,29.93,30.01,29.91,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:36,67.44,65.91,62.45,61.47,62.37,0,0,51.91,0,0,62.57,61.36,7.09,7.15,7.12,7.19,7.15,7.25,7.26,7.25,7.13,7.23,7.14,7.06,,,,,,,,,,,,Volume 0.225 ml Sampled to PlateID cooled sample plate Location Deck 3 Well A12 From Vessel 12 Location CS2  Vessel Info 90:10  50% SOB,30,24.204,8.589,7.417,29.55,30,30,19.91,30,30,6.997,6.216,0,5.796,21.411,22.583,0.45,0,0,10.09,0,0,23.003,23.784,0,0,0,0,0,0,0,0,0,0,0,0,29.99,29.94,29.93,29.9,29.89,29.99,29.88,29.93,29.89,30,29.92,30.01,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:37,76.45,61.62,61.4,62.38,59.84,0,0,49.1,0,0,61.58,60.69,7.1,7.15,7.12,7.19,7.16,7.26,7.26,7.25,7.14,7.23,7.15,7.06,,,,,,,,,,,,,30,23.694,8.228,6.997,29.309,30,30,21.862,30,30,6.577,5.916,0,6.306,21.772,23.003,0.691,0,0,8.138,0,0,23.423,24.084,0,0,0,0,0,0,0,0,0,0,0,0,30.04,29.97,29.85,30.02,29.93,29.95,29.94,30.04,29.98,29.93,29.88,30,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:38,84.42,54.01,59.26,61.07,58.5,0,0,54.41,0,0,59.41,57.96,7.1,7.15,7.12,7.19,7.17,7.14,7.26,7.25,7.14,7.24,7.14,7.06,,,,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 6 Location CS2,,,,,,,26.667,24.234,8.228,6.667,29.61,30,30,23.514,30,30,6.517,6.066,3.333,5.766,21.772,23.333,0.39,0,0,6.486,0,0,23.483,23.934,0,0,0,0,0,0,0,0,0,0,0,0,30,29.98,29.91,30.01,29.96,29.99,29.94,30.1,30,29.95,30.07,29.96,,,,,,0.01,,,,,,,,,,,,,,,,,,
3/1/2022 18:39,79.46,51.2,59.29,59.1,55.13,0,0,67.16,0,0,59.15,58.53,7.11,7.16,7.12,7.19,7.18,7.12,7.12,7.01,7.15,7.11,7.14,7.06,,,,,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 7 Location CS2,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 8 Location CS2,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 10 Location CS2,,,22.252,25.676,8.348,6.697,30,30,30,23.123,30,30,6.637,6.306,7.748,4.324,21.652,23.303,0,0,0,6.877,0,0,23.363,23.694,0,0,0,0,0,0,0,0,0,0,0,0,30.04,30.05,30.08,30.04,29.98,29.89,29.93,30.05,30.04,30.07,30.04,29.95,,,,,,,0.02,0.01,,0.01,,,,,,,,,,,,,,
3/1/2022 18:40,62.5,52.6,59.86,58.67,55.12,0,0,71.91,0,0,58.74,58.78,7.11,7.17,7.12,7.19,7.18,7.13,7.13,7.01,7.15,7.11,7.14,7.07,,,,,,,,,,,,,20.36,26.847,8.408,6.847,30,30,30,21.622,30,30,6.847,6.547,9.64,3.153,21.592,23.153,0,0,0,8.378,0,0,23.153,23.453,0,0,0,0,0,0,0,0,0,0,0,0,29.99,30.03,30.03,30.04,30.07,30.04,30.2,30.07,29.99,30,30.01,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:41,47.97,58.14,61.71,59.13,57.93,0,0,67.73,0,0,61.02,59.82,7.12,7.17,7.12,7.19,7.18,7.15,7.13,7.01,7.15,7.12,7.14,7.06,,,,,,,,,,,,,21.291,27.718,8.198,7.057,30,30,30,19.76,30,30,6.847,6.667,8.709,2.282,21.802,22.943,0,0,0,10.24,0,0,23.153,23.333,0,0,0,0,0,0,0,0,0,0,0,0,30.05,30.09,30.15,30.03,30.1,30,30.05,30.05,29.99,29.98,30.06,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:42,37.04,64.19,62.34,60.78,56.72,0,0,58.93,0,0,61.94,59.9,7.12,7.18,7.12,7.19,7.19,7.15,7.14,7.02,7.16,7.13,7.15,7.07,,,,,,,,,,,,,24.955,27.417,7.748,7.057,30,30,30,19.219,30,30,6.547,6.697,5.045,2.583,22.252,22.943,0,0,0,10.781,0,0,23.453,23.303,0,0,0,0,0,0,0,0,0,0,0,0,30.01,30.05,30.02,30.05,30.15,30.07,30,29.96,30.07,29.98,30.04,30.13,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:43,37.66,68.16,61.41,61.96,56.88,0,0,52.12,0,0,61.85,61.76,7.13,7.18,7.13,7.19,7.2,7.16,7.15,7.04,7.16,7.14,7.15,7.07,,,,,,,,,,,,,29.489,26.066,7.417,6.697,30,30,30,20.27,30,30,6.246,6.486,0.511,3.934,22.583,23.303,0,0,0,9.73,0,0,23.754,23.514,0,0,0,0,0,0,0,0,0,0,0,0,30.07,30.04,30.02,30.17,30.11,30,29.92,30.1,30.06,29.98,30.03,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:44,49.4,67.5,60.51,61.94,56.7,0,0,50.35,0,0,60.77,60.72,7.13,7.19,7.12,7.19,7.21,7.16,7.16,7.05,7.17,7.15,7.15,7.07,,,,,,,,,,,,,30,24.865,7.267,6.396,30,30,30,21.622,30,30,6.036,6.246,0,5.135,22.733,23.604,0,0,0,8.378,0,0,23.964,23.754,0,0,0,0,0,0,0,0,0,0,0,0,29.99,30.02,30.05,30.02,30.05,30.01,29.91,29.93,29.99,30.06,29.98,29.98,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:45,61.94,61.59,58.92,60.64,55.16,0,0,55.39,0,0,59.69,58.54,7.14,7.19,7.12,7.2,7.21,7.17,7.17,7.06,7.17,7.16,7.15,7.07,,,,,,,,,,,,,30,24.054,7.357,6.156,30,30,30,23.093,30,30,5.976,6.306,0,5.946,22.643,23.844,0,0,0,6.907,0,0,24.024,23.694,0,0,0,0,0,0,0,0,0,0,0,0,30.02,29.97,30,30.02,30.07,30.04,29.91,29.97,29.92,29.97,30.04,30.04,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:46,75.05,53.8,58.39,59.4,56.68,0,0,64.04,0,0,58.77,58.42,7.15,7.2,7.13,7.19,7.22,7.17,7.18,7.07,7.17,7.17,7.16,7.07,,,,,,,,,,,,,30,24.595,7.628,6.186,30,30,30,23.003,30,30,6.126,6.577,0,5.405,22.372,23.814,0,0,0,6.997,0,0,23.874,23.423,0,0,0,0,0,0,0,0,0,0,0,0,30.1,29.94,29.98,29.98,29.96,30.12,30.05,29.96,30.08,30.02,30.04,29.94,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:47,84.98,50.8,58.99,59.08,56.61,0,0,68.94,0,0,58.69,58.56,7.16,7.2,7.13,7.2,7.22,7.18,7.18,7.08,7.18,7.17,7.15,7.07,,,,,,,,,,,,,27.027,26.126,7.928,6.336,30,30,30,21.682,30,30,6.306,6.817,2.973,3.874,22.072,23.664,0,0,0,8.318,0,0,23.694,23.183,0,0,0,0,0,0,0,0,0,0,0,0,30.04,29.99,30.01,30,29.89,30.13,30,29.89,30.11,30.05,29.92,30.03,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:48,84.01,52.2,60.88,60.34,58.45,0,0,67.64,0,0,60.53,60.2,7.16,7.21,7.13,7.2,7.23,7.19,7.19,7.09,7.18,7.18,7.16,7.07,,,,,,,,,,,,,23.423,27.327,7.868,6.366,30,30,30,20.45,30,30,6.366,6.937,6.577,2.673,22.132,23.634,0,0,0,9.55,0,0,23.634,23.063,0,0,0,0,0,0,0,0,0,0,0,0,30.05,29.91,29.97,29.94,30.06,30,30.03,30.12,29.99,29.91,29.98,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:49,68.08,61.56,62.57,61.51,56.19,0,0,62.15,0,0,61.38,60.76,7.16,6.91,7.13,7.2,6.97,7.2,7.2,7.1,7.19,7.19,7.15,7.07,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 2 Location CS2,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 5 Location CS2,,,,,,,,20.45,27.748,7.568,6.156,30,30,30,19.61,30,30,6.186,6.787,9.55,2.252,22.432,23.844,0,0,0,10.39,0,0,23.814,23.213,0,0,0,0,0,0,0,0,0,0,0,0,30.05,29.92,29.98,29.94,30.13,29.99,29.88,29.98,29.89,30.01,30.08,30.03,,0.02,,,0.02,,,,,,,,,,,,,,,,,,,
3/1/2022 18:50,47.58,66.43,62.22,61.73,56.15,0,0,54.37,0,0,61.65,60.73,7.16,6.91,7.13,7.21,6.96,7.2,7.2,7.11,7.19,7.19,7.15,7.08,,,,,,,,,,,,,21.201,26.967,7.057,5.796,30,30,30,20.12,30,30,5.826,6.637,8.799,3.033,22.943,24.204,0,0,0,9.88,0,0,24.174,23.363,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.98,29.96,29.88,30.12,30.02,29.97,30.12,29.93,29.98,29.91,29.9,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:51,36.09,67.29,60.36,61.16,57.28,0,0,51.52,0,0,60.59,61.14,7.17,6.93,7.14,7.21,6.98,7.21,7.21,7.12,7.19,7.2,7.16,7.08,,,,,,,,,,,,,25.045,25.465,6.817,5.586,30,30,30,21.562,30,30,5.676,6.547,4.955,4.535,23.183,24.414,0,0,0,8.438,0,0,24.324,23.453,0,0,0,0,0,0,0,0,0,0,0,0,29.93,29.97,29.76,29.87,29.79,29.82,30.06,29.78,29.97,29.89,29.87,29.99,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:52,36.26,65.33,57.96,59.16,58.33,0,0,52.92,0,0,59.06,59,7.17,6.94,7.13,7.2,7,7.21,7.22,7.12,7.19,7.2,7.15,7.08,,,,,,,,,,,,,28.589,24.565,6.997,5.586,30,30,30,22.673,30,30,5.766,6.547,1.411,5.435,23.003,24.414,0,0,0,7.327,0,0,24.234,23.453,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.93,29.86,29.86,29.8,29.89,29.97,29.98,29.98,30.01,29.87,29.94,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:53,46.04,59.89,56.4,58.69,57.59,0,0,59.92,0,0,57.94,58.43,7.18,6.96,7.13,7.21,7.02,7.22,7.23,7.13,7.2,7.21,7.16,7.08,,,,,,,,,,,,,30,24.144,7.598,5.826,30,30,30,23.333,30,30,6.066,6.877,0,5.856,22.402,24.174,0,0,0,6.667,0,0,23.934,23.123,0,0,0,0,0,0,0,0,0,0,0,0,29.86,29.93,29.9,29.9,29.94,29.93,29.83,29.89,29.99,29.93,30.03,30.08,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:54,59.67,54.53,58.55,58.76,56.73,0,0,65.74,0,0,59.29,59,7.18,6.98,7.13,7.21,7.03,7.23,7.23,7.14,7.2,7.22,7.16,7.08,,,,,,,,,,,,,30,24.835,8.048,6.096,30,30,30,22.643,30,30,6.306,7.027,0,5.165,21.952,23.904,0,0,0,7.357,0,0,23.694,22.973,0,0,0,0,0,0,0,0,0,0,0,0,29.96,29.94,29.95,29.98,29.85,29.8,30,30.05,29.98,29.94,30,30.09,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:55,71.62,52.74,62.46,59.86,57.97,0,0,67.02,0,0,60.96,58.61,7.2,6.99,7.13,7.2,7.04,7.21,7.23,7.14,7.21,7.22,7.16,7.08,,,,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 6 Location CS2,,,,,,,30,26.186,7.898,6.186,30,30,30,21.291,30,30,6.276,7.207,0,3.814,22.102,23.814,0,0,0,8.709,0,0,23.724,22.793,0,0,0,0,0,0,0,0,0,0,0,0,29.91,30.01,29.93,29.91,29.84,29.77,30.03,30.06,29.99,30.02,29.98,30.01,,,,,,0.02,,,,,,,,,,,,,,,,,,
3/1/2022 18:56,78.58,54.72,63.37,61.74,54.53,0,0,64.37,0,0,61.33,59.63,7.19,7,7.14,7.21,7.05,7.1,7.04,7.15,7.21,7.11,7.16,7.08,,,,,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 7 Location CS2,,,Volume 0.010 ml Added From PlateID 24-well antifoam & acid Location Deck 4 Well B1 To Vessel 10 Location CS2,,,29.97,27.087,7.447,6.006,30,30,30,20.511,30,30,6.036,7.267,0.03,2.913,22.553,23.994,0,0,0,9.489,0,0,23.964,22.733,0,0,0,0,0,0,0,0,0,0,0,0,29.88,30,30.08,30.06,30.03,30.05,30.04,30.01,29.99,29.92,29.98,30,,,,,,,0.03,,,0.02,,,,,,,,,,,,,,
3/1/2022 18:57,82.49,59.82,62.43,61.91,52.67,0,0,59.09,0,0,60.93,61.64,7.2,7.01,7.14,7.21,7.07,7.11,7.05,7.15,7.21,7.11,7.16,7.08,,,,,,,,,,,,,25.826,27.568,6.847,5.616,30,30,30,20.18,30,30,5.796,7.057,4.174,2.432,23.153,24.384,0,0,0,9.82,0,0,24.204,22.943,0,0,0,0,0,0,0,0,0,0,0,0,29.95,29.97,29.99,30.06,30.1,29.9,30.07,29.91,29.99,30.01,30.01,30.02,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:58,73.13,64.77,59.64,60.6,52.21,0,0,54.01,0,0,60.09,58.94,7.2,7.03,7.13,7.21,7.07,7.12,7.06,7.17,7.22,7.12,7.16,7.08,,,,,,,,,,,,,22.312,27.027,6.727,5.375,30,30,30,20.961,30,30,5.676,7.057,7.688,2.973,23.273,24.625,0,0,0,9.039,0,0,24.324,22.943,0,0,0,0,0,0,0,0,0,0,0,0,29.95,30.03,29.99,29.99,30.08,30.04,29.88,29.87,29.99,30,29.99,30,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 18:59,55.68,66.2,57.41,58.98,51.25,0,0,52.7,0,0,58.75,60.96,7.2,7.04,7.14,7.21,7.08,7.13,7.07,7.17,7.22,7.13,7.16,7.08,,,,,,,,,,,,,21.652,25.886,7.057,5.405,30,30,30,22.312,30,30,5.796,7.027,8.348,4.114,22.943,24.595,0,0,0,7.688,0,0,24.204,22.973,0,0,0,0,0,0,0,0,0,0,0,0,29.98,29.98,30.03,30.03,30.11,29.93,30.07,30.06,29.99,29.98,30.04,30.04,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2022 19:00,42.83,64.26,57.63,58.16,49.2,0,0,56.33,0,0,58.42,60.82,7.2,7.05,7.13,7.21,7.1,7.13,7.08,7.18,7.22,7.14,7.17,7.09,,,,,,,,,,,,,23.423,25.105,7.447,5.736,30,30,30,23.063,30,30,6.096,6.787,6.577,4.895,22.553,24.264,0,0,0,6.937,0,0,23.904,23.213,0,0,0,0,0,0,0,0,0,0,0,0,29.9,29.95,30.04,30.05,30.11,30.09,29.99,29.89,30.11,29.95,30.04,30.01,,,,,,,,,,,,,,,,,,,,,,,,
